,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
89608,185113894,303.064038425,49.2313150063,13.3231,0.226405,1683.607474,0.03605,0.0979518592,14,2,4,8.19213,,4459.0,,63.12899,-0.92785
89664,416697927,303.866883495,50.2869790554,13.0479,0.669461,1683.908359,0.40406,0.09580656370999999,14,2,4,44.2152,,4389.0,,392.83027,0.45623
89673,185849923,303.848532682,48.5118316893,12.6944,0.737517,1683.493378,0.00615,0.15852190398,14,2,4,2.50739,2.11,8476.0,3.96391,48.57451,0.50279
89677,185407674,304.124002612,49.006662989,13.4187,1.000711,1683.483523,0.00145,0.22863244216999998,14,2,4,1.39781,1.12,6037.0,4.19639,16.41162,0.81446
89678,194043403,303.982662712,49.2601884059,13.1407,1.012517,1684.356986,0.0268,0.21835941621999996,14,2,4,0.763972,0.9,5260.0,4.62616,80.71327,0.55643
89691,295634714,304.072329328,51.7381521681,10.4792,11.009452,1686.206002,0.02848,0.27259403152,14,2,4,10.0592,,4739.0,,18.17314,0.21735
89708,271259638,304.230444476,50.7914161463,13.2135,3.039125,1685.605298,0.00094,0.13527145375,14,2,4,3.62501,,5049.0,,9.26636,0.18922
89711,63128889,304.29164657,50.4732796631,11.9754,0.395155,1683.594378,0.00407,0.04805479955,14,2,4,14.9334,,4391.0,,12.64255,0.13082
89714,193621136,304.29942037,50.129079189,11.3612,0.22085,1683.505063,0.0007,0.049605118499999996,14,2,4,5.41195,,4912.0,,9.53787,-0.1839
89736,240197622,307.011387759,48.2020091093,8.7744,2.86749,1685.155406,0.03325,0.2718093771,14,2,4,,,3053.0,,18.84471,0.1718
89747,268933007,306.912331545,52.3577611878,13.0759,0.09585,1683.492907,0.00869,0.0009086580000000001,14,2,4,8.73926,,4945.0,,10.18615,0.22527
89750,184251930,306.904480373,53.5732531538,9.88369,0.415989,1683.843249,0.00734,0.05685321663000001,14,2,4,1.82974,1.65,7300.0,4.13077,15.60595,0.15677
89752,272183402,288.268095685,50.9019544642,13.3575,0.200017,1683.547838,0.12043,0.09868238728999999,14,2,4,3.39893,,5009.95,,93.31046,-1.07021
89753,27771267,288.519791047,51.5805686617,13.2484,0.956961,1684.081033,0.00112,0.14957300429999998,14,2,4,1.61191,1.38,6596.36,4.16326,9.99839,0.20727
89781,268836807,299.653118012,50.0421254811,13.0015,1.181267,1684.149763,0.00181,0.13175852118,14,2,4,1.24915,1.04,5779.0,4.26187,12.26689,0.28749
89796,272493643,299.972507491,51.4425822942,9.6812,0.9021,1683.58331,0.0724,0.150930351,14,2,4,68.1945,,3817.0,,9.96954,0.47493
89818,294281186,305.746857308,50.4077194187,12.8531,1.040989,1683.875072,0.00762,0.11032401422,14,2,4,10.2399,,4510.0,,19.69188,0.176
89864,271539287,296.715828739,48.4488239259,13.1184,0.774322,1683.815739,0.04223,0.14045426758,14,2,4,1.41278,0.96,5501.0,4.12019,18.26321,-0.02799
89885,28360645,300.489744908,50.4319249918,12.4303,0.290294,1683.691835,0.00342,0.04572711088,14,2,4,7.98639,,4639.0,,12.90268,0.10875
89890,270609472,300.344573355,48.9449567546,12.559,0.721544,1684.111558,0.09463,0.09916179191999999,14,2,4,1.04059,1.025,5736.0,4.41424,87.05038,0.43101
89907,270781773,304.893831493,48.8997343171,11.997,0.143767,1683.443406,0.00359,0.01460960254,14,2,4,2.87651,,5084.0,,10.85938,0.18452
89909,267984865,304.930106404,48.3425964858,12.586,1.4521,1683.620678,0.00357,0.11384464,14,2,4,2.23289,1.11,6014.0,3.78566,16.5428,0.1911
89912,351870791,305.169521769,47.9209062288,12.8853,3.236905,1685.678441,0.10764,0.16446714305000001,14,2,4,9.86698,,5036.0,,130.46473,0.39228
89945,270947686,305.344563452,50.1883413734,12.7161,0.475017,1683.755223,0.00088,0.0628922508,14,2,4,16.5025,,4763.0,,11.17483,0.13168
89948,185410593,305.410760245,49.1764808349,12.6469,1.344461,1684.318975,0.00474,0.06973719207,14,2,4,9.87913,,4749.0,,11.49757,0.18617
89962,185957561,305.422483546,52.2578848211,13.3152,1.349322,1684.637075,0.01074,0.09729960941999999,14,2,4,2.06632,1.75,7549.0,4.05071,17.4734,0.17939
89978,295804809,296.660661672,41.4723480965,11.3289,1.528489,1684.18335,0.02203,0.17588322923,14,2,4,,,3036.0,,43.44079,0.45698
89983,295019539,299.268470266,53.4483858268,13.3187,1.838905,1684.274184,0.00545,0.1622649772,14,2,4,1.81097,1.33,6502.0,4.0461,13.92052,0.3665
89995,185844305,299.462138837,49.3022095995,12.6554,0.498628,1683.654451,0.00731,0.05267007564,14,2,4,16.3712,,4282.0,,9.83362,0.15971
90002,271538840,299.575258843,52.7405006559,11.5941,1.367378,1684.658651,0.00776,0.13441325739999999,14,2,4,11.1941,,4631.0,,114.21787,0.43768
90018,186004205,301.217291866,50.1131274763,12.1928,2.257001,1684.762695,0.01331,0.08188399628,14,2,4,2.93244,,4919.0,,21.26086,0.30774
90020,295118878,301.200887721,48.4395220948,12.6551,0.373628,1683.659311,0.00072,0.0479551538,14,2,4,12.3917,,4752.0,,11.63426,0.1309
90075,271756826,301.038105744,49.6320195694,13.4797,0.379878,1683.548946,0.00208,0.13473892782,14,2,4,11.2822,,4599.0,,18.53742,-0.20743
90079,239239941,301.061299852,51.7369052919,12.9845,0.342378,1683.602632,0.00146,0.14641452792,14,2,4,1.84741,1.18,6187.0,3.97682,36.12191,-1.17497
90082,187936548,300.972026163,52.6122323177,13.0199,6.06623,1684.726659,0.04165,0.1605731081,14,2,4,56.5359,,3980.0,,10.15285,0.40908
90088,26748301,301.591249177,52.6875793078,13.1755,0.63335,1683.660777,0.10921,0.11097558699999999,14,2,4,1.71528,1.21,6235.0,4.05218,19.96395,-0.05766
90106,193899749,301.43863659,48.5716130247,11.7464,0.474322,1683.817274,0.00255,0.2672567309,14,2,4,6.45639,,5124.0,,20.56791,-1.3058
90108,185671232,304.402117827,44.0547357277,12.0699,2.233672,1683.701734,0.02919,0.22059744671999998,14,2,4,3.44895,1.27,6363.0,3.4665,103.44233,0.49903
90113,63206616,304.379476026,45.5781010779,10.6091,0.154878,1683.584223,0.0084,0.05906737164,14,2,4,,,3210.0,,27.43319,-0.79961
90125,185063681,304.53229785,47.493268124,10.8267,0.112517,1683.472019,0.00468,0.02130509395,14,2,4,2.49697,1.21,6253.0,3.72603,11.77408,0.0101
90134,271265014,304.605577832,44.9584053801,10.0771,0.359739,1683.717322,0.0056,0.06175639412999999,14,2,4,146.18,,3690.0,,18.88484,-0.03522
90140,295206651,290.229426546,48.397248367,12.2316,0.529878,1683.519265,0.0002,0.08399626056,14,2,4,0.670362,0.707,4501.81,4.63487,11.33351,0.05697
90151,405940672,290.404141113,51.3641420277,12.9136,0.644461,1683.990725,0.00048,0.10509869988,14,2,4,7.5236,,4739.0,,14.01811,-0.05795
90181,296318924,298.886430359,49.7619384984,11.0775,0.187517,1683.51195,0.08082,0.01672089089,14,2,4,36.7985,,4006.0,,12.71506,0.25858
90200,269023112,298.999697388,53.898593852,13.4641,0.486128,1683.476152,0.02868,0.06654120064,14,2,4,1.1925,1.23,6276.0,4.37506,21.76905,0.01781
90209,271545590,303.575219994,42.8500512147,10.3815,1.598628,1685.027155,0.00132,0.18475343796,14,2,4,16.6957,,6022.0,,10.88108,0.21639
90212,185286470,303.618458532,44.7315934569,12.7796,3.60754,1686.26419,0.00117,0.1812428096,14,2,4,28.4648,,4045.0,,11.45588,0.1684
90219,295537454,304.137640389,43.0758685306,13.1373,0.2396,1683.549226,0.01118,0.000953608,14,2,4,,,,,13.1147,0.18364
90223,185113977,304.143283217,44.0514292506,12.1714,0.09585,1683.472067,0.00543,0.0010399725,14,2,4,1.01103,1.13,6052.0,4.48162,9.70643,0.22415
90258,185774326,290.826279469,49.322142277,13.1811,1.374322,1684.010363,0.04089,0.1155117641,14,2,4,9.89194,,4722.94,,44.84914,0.1801
90262,269259099,290.755873599,48.1481696459,13.0347,4.369247,1687.119012,0.03242,0.13815559014,14,2,4,0.815989,0.94,5389.44,4.58783,32.45443,0.1959
90265,27311891,291.015160575,49.4254627453,10.6954,0.629183,1683.734547,0.02908,0.11240354295,14,2,4,1.79048,1.32,6483.88,4.0527,21.9252,-0.07713
90320,275654970,300.29599226,49.0405345024,12.7069,0.606267,1683.567818,0.11116,0.27349310637,14,2,4,25.3595,,4256.0,,46.88106,-0.18936
90371,185069387,292.67310046,49.6529520093,10.2841,0.491683,1683.751717,0.03162,0.24408619168999998,14,2,4,1.76258,1.62,7233.09,4.15529,74.77484,-1.34664
90373,187941588,292.646819246,50.209269305,12.3156,0.262517,1683.621876,0.00269,0.10990274205,14,2,4,0.92306,0.95,5458.25,4.48533,40.12901,-0.49878
90374,186181427,292.552956951,50.8236165758,11.9874,0.326405,1683.715853,0.00487,0.0625718385,14,2,4,10.6359,,4776.77,,23.91374,-0.17341
90381,364689085,292.736933066,50.5569044671,12.8768,0.330572,1683.593267,0.0117,0.0703953074,14,2,4,1.01284,1.05,5838.56,4.44817,26.52964,-0.15955
90384,295205028,292.850582295,49.2198474279,12.9701,0.372933,1683.804025,0.01043,0.092114451,14,2,4,1.07574,1.1,5995.09,4.41605,47.07891,0.45917
90431,271957852,293.663983902,50.3944469613,13.4442,4.031537,1684.51604,0.12086,0.16053580334,14,2,4,0.637588,0.71,4518.0,4.68025,29.01794,0.31504
90435,256064521,293.840967485,52.0235754576,7.7134,1.524322,1684.424841,0.00574,0.16339207517999998,14,2,4,,,3294.0,,10.39475,0.20218
90447,416968299,294.007644897,49.7905079964,13.3316,3.051627,1684.459703,0.05024,0.19298489148,14,2,4,2.13722,1.09,5949.05,3.8158,32.49223,0.51913
90458,1972292156,294.075454053,52.9641080224,12.772,0.413905,1683.648028,0.00803,0.045960011200000005,14,2,4,1.49739,1.17,6158.0,4.15558,9.4362,0.17611
90485,239231645,294.566468807,51.19659632,10.6478,0.409044,1683.821501,0.0058,0.09428873244,14,2,4,35.3453,,4006.0,,42.84495,0.44336
90506,268835588,295.042139311,52.5763485563,11.7452,0.905572,1684.322497,0.00713,0.08688057768,14,2,4,1.04739,0.934,5383.0,4.3682,9.53104,0.16791
90524,294903148,295.234415538,53.0348847636,10.6897,1.980033,1683.538556,0.01283,0.43582506363,14,2,4,10.6473,,4825.0,,10.3866,0.65473
90530,406082369,295.366251944,50.5387137156,12.6297,0.230572,1683.638597,0.00918,0.02242543272,14,2,4,1.05383,1.24,6304.0,4.48595,9.18659,0.22823
90547,267991261,295.582011532,51.330766007,13.0603,0.384044,1683.66754,0.00593,0.05470322736,14,2,4,0.870177,1.03,5759.0,4.57169,14.63323,0.25578
90556,268605174,295.775804632,51.9993460781,13.3126,0.290294,1683.655834,0.02098,0.07715143638000001,14,2,4,2.25905,,5053.0,,38.39862,0.49894
90567,294076775,295.777337566,48.2654239469,12.6673,0.426405,1683.511712,0.1143,0.10936009034999998,14,2,4,6.59482,,4587.0,,46.32749,0.41579
90580,184253445,296.108000254,52.5979876191,13.4206,0.241683,1683.46499,0.03608,0.0810604782,14,2,4,12.067,,4708.0,,52.84709,-0.65702
90582,187937705,296.087556829,52.4080717123,13.0291,13.986712,1694.522424,0.00286,0.22001097976000003,14,2,4,0.634206,0.615148,3843.0,4.62259,9.64344,0.21625
90606,416960814,296.189564995,50.6679905716,12.9405,0.194461,1683.488951,0.2939,0.14568434737,14,2,4,2.17862,,5077.0,,90.10485,1.63974
90607,268385567,296.228524719,50.7439771767,12.0469,0.628489,1683.882363,0.15229,0.10842063738999999,14,2,4,1.45986,1.5,6884.29,4.28554,23.97577,0.00681
90613,416939293,296.463401618,53.3190414074,11.6344,4.537379,1687.822413,0.0004,0.12686511684,14,2,4,12.0499,,4600.0,,9.47484,0.17759
90623,365102531,296.854534619,52.0446818199,12.0792,2.884878,1684.617205,0.08447,0.30086392662,14,2,4,1.13467,0.978,5551.0,4.31866,145.58591,0.64067
90627,417678066,296.744990982,49.3323039198,11.376,1.877794,1685.016906,1.94076,0.16977135554,14,2,4,1.16507,1.112,6013.61,4.35147,61.00721,0.09788
90634,272364782,296.724761323,48.3239904228,11.8981,2.437188,1683.74979,0.2576,0.39126616151999993,14,2,4,11.2531,,4604.11,,193.54431,0.35932
90656,272281696,297.266104585,48.3745247583,11.6921,0.634739,1683.459802,0.01032,0.06514326357,14,2,4,,,6097.24,,10.75798,0.263
90669,264394941,297.440906269,53.4907908954,12.7284,1.360433,1683.694749,0.00385,0.08377546414,14,2,4,11.1118,,4751.0,,11.5175,0.15063
90674,364821534,297.458305882,52.3821532425,12.9846,1.998467,1684.785638,0.40143,0.2280250847,14,2,4,0.802197,0.739,4649.0,4.49815,453.54179,0.4427
90686,185849915,297.774575908,51.727034666,12.1742,0.737517,1683.493254,0.04689,0.16075658049,14,2,4,2.49406,1.37,6587.12,3.78097,69.31938,0.49714
90689,269126771,297.757229441,53.4561585763,13.2605,0.261822,1683.684492,0.00195,0.07636562274,14,2,4,2.18608,1.07,5901.0,3.78812,39.42518,0.4425
90728,63071184,291.658769666,47.9634571346,12.0799,6.841144,1690.171862,0.52748,0.16275081576,14,2,4,21.5316,,4405.41,,343.08016,0.32428
90777,270695732,292.480805357,45.5422797325,13.0645,0.466683,1683.457109,0.00073,0.08439495372,14,2,4,0.734274,0.984,5575.04,4.69935,12.89214,0.31526
90784,294079901,292.690592278,47.9672432802,12.4256,0.531961,1683.798685,0.00495,0.057653933180000005,14,2,4,1.30013,1.02,5724.76,4.21869,11.09523,0.19202
90807,268712396,292.822182839,46.5996880269,9.8333,0.309044,1683.705126,0.00169,0.04832211984,14,2,4,18.1102,,4457.98,,17.74087,0.05259
90833,275654901,294.862014641,41.250242382,13.2669,0.606267,1683.570412,0.01451,0.29079596655,14,2,4,0.869819,1.03,5757.0,4.57205,47.4704,-0.72565
90856,27914045,291.088078773,47.4197285209,12.9266,0.382655,1683.548438,0.00948,0.08842391740000001,14,2,4,5.8544,,5063.0,,37.64512,0.41714
90858,184943664,291.00089627,47.590849363,10.1497,0.290294,1683.592488,0.0593,0.04582581084,14,2,4,21.0371,,4324.0,,31.00005,-0.02897
90867,364830036,291.362928733,47.3287246658,10.7703,0.349322,1683.710946,0.0137,0.04577515488,14,2,4,3.89996,,4932.63,,10.37113,0.14329
90874,267990735,297.154926827,41.6311345483,10.0239,0.365294,1683.706473,0.00358,0.053807806199999995,14,2,4,,,,,13.89256,0.04933
90906,294898141,296.304614685,41.3040671103,9.0668,0.359739,1683.504302,0.00168,0.05489976879,14,2,4,,,,,11.57339,0.08098
90912,424813867,300.872476906,46.2391292054,12.8446,0.563905,1683.969351,0.01805,0.08426996319999999,14,2,4,14.3407,,4673.0,,12.88975,0.0783
90951,270616815,301.104190463,42.6110511762,13.3129,3.042872,1686.138101,0.61898,0.366666076,14,2,4,23.2256,,4654.0,,242.85071,0.44116
90962,294388760,301.262677513,44.7596342912,13.2237,2.183949,1684.787292,0.01823,0.17838495432,14,2,4,1.6419,1.46,6794.0,4.17173,68.45568,0.40697
90965,416531859,301.2202817,45.578939645,13.2784,0.343767,1683.540047,0.07612,0.03143061681,14,2,4,12.4244,,4176.0,,16.40164,0.19015
90976,276920436,301.391514734,45.3902100372,11.7434,0.340989,1683.509433,0.00186,0.060825617820000004,14,2,4,13.9812,,4930.24,,16.87543,0.11455
90980,185457858,301.533282833,44.5001004921,12.5996,0.595155,1683.60159,0.00945,0.04977281265,14,2,4,48.6446,,4215.0,,9.75536,0.21481
90991,28080496,301.601382649,42.8147091062,12.936,0.567378,1683.914189,0.00345,0.035756161560000006,14,2,4,1.18581,1.23,6284.0,4.37994,10.00515,0.27184
90999,193985522,301.543394409,45.8340625546,10.7297,0.441683,1683.747773,0.00886,0.04998526511,14,2,4,11.7533,,4980.0,,11.40598,0.12232
91009,1971305049,301.750723925,45.6710232153,13.0571,3.345085,1684.408195,0.01817,0.11865016495000001,14,2,4,3.30479,1.05,5830.0,3.42097,12.06775,0.25647
91020,194043268,301.956696456,43.064621419,13.4726,1.013905,1684.350098,0.0172,0.2242555079,14,2,4,23.2951,,4353.0,,26.35404,0.43438
91023,351291723,301.899511735,43.6424007517,11.8117,0.95835,1683.637771,0.0015,0.1046039025,14,2,4,23.4067,,4408.0,,9.47977,0.11555
91042,295213674,302.158130821,45.8104277636,12.0061,10.280093,1688.008459,0.05136,0.16694871032000003,14,2,4,1.40332,1.36,6570.0,4.27729,31.18989,0.36715
91073,271544764,302.302624094,46.8841829284,13.1097,0.201405,1683.480609,0.00772,0.01982429415,14,2,4,,,4522.2,,12.42153,0.17782
91076,185956365,302.273925739,47.2630243575,11.2172,9.748175,1688.759722,0.06923,0.14086112874999998,14,2,4,71.0134,,3739.0,,32.10069,0.32586
91090,193707115,302.358901484,43.4206229456,10.1514,0.416683,1683.706392,0.01608,0.03367632006,14,2,4,6.71487,,5304.0,,18.04965,0.21652
91095,27185386,302.610467,42.918546,13.39,0.09585,1683.493229,0.0079,0.001006425,14,2,4,,,,,10.99355,0.23337
91110,296007739,302.539530088,47.4183452102,12.9133,1.504878,1683.71717,0.01011,0.09820833827999999,14,2,4,15.9013,,6769.0,,9.88618,0.20677
91130,364820597,302.991138923,43.0444365298,11.8489,0.898628,1684.069314,0.02421,0.0443472918,14,2,4,9.38993,,5787.0,,12.46721,0.20306
91132,290195026,302.990836334,43.2936225291,12.7573,2.534502,1684.027465,0.13584,0.33052440582,14,2,4,3.69288,,4940.0,,31.6878,0.46473
91141,27230375,302.865823654,44.8717176221,12.8158,0.167378,1683.555626,0.03776,0.12248889417999999,14,2,4,2.31818,1.62,7209.18,3.91729,207.04741,0.45993
91145,310769501,302.986978134,46.3677225305,13.422,0.157655,1683.440706,0.00232,0.043569535799999996,14,2,4,10.3488,,4475.0,,20.01736,0.43062
91155,378266493,303.044317869,47.0313105437,12.8033,0.434044,1683.585443,0.00068,0.07100091752,14,2,4,0.896535,0.976,5544.0,4.52238,15.29545,0.18775
91156,184940341,303.14118961,46.6658802224,11.842,0.523628,1683.673475,0.00504,0.14255248671999998,14,2,4,20.4495,,4485.27,,24.48588,0.46272
91177,193082424,303.211795796,45.6104406221,13.3743,0.127794,1683.525608,0.09868,0.03565708188,14,2,4,10.8496,,4758.0,,22.7452,0.38671
91187,294603773,303.749097435,47.2571548786,13.1072,0.343767,1683.581738,0.00579,0.03592021383,14,2,4,11.7991,,4604.0,,11.36015,0.22281
91192,194043619,303.772111185,46.5709440133,13.3894,0.186128,1683.556546,0.02107,0.08262594175999999,14,2,4,2.05777,1.36,6555.0,3.94481,54.7886,-1.04339
91205,268834917,303.680547523,42.9067319677,13.3611,0.515294,1683.946479,0.00525,0.05447172874,14,2,4,22.798,,4475.0,,9.61661,0.19257
91237,296007912,307.570565587,44.4142756323,13.3442,0.997239,1684.41828,0.00177,0.14874816923999998,14,2,4,0.859086,0.944,5420.0,4.54497,9.03929,0.09454
91257,275761018,307.674116125,44.1723551799,13.1939,0.830572,1683.649207,0.01742,0.19847348512,14,2,4,1.60985,1.06,5861.0,4.0498,29.58231,0.38824
91258,272270607,307.729457919,43.3762047701,12.0591,0.288211,1683.460009,0.00535,0.03966647993,14,2,4,1.0142,1.069,5890.0,4.45479,13.14023,0.16729
91261,193538742,307.864001556,44.7997738536,13.142,0.806961,1683.926205,0.07087,0.14488177794,14,2,4,10.3002,,5054.0,,17.88763,-0.15286
91297,193713721,308.077042838,45.3107594909,12.9437,0.959044,1684.025251,0.00322,0.13509093784,14,2,4,2.40795,,4989.0,,10.28687,0.12208
91311,272943575,304.954755726,43.2813339488,8.94659,0.161822,1683.496592,0.01928,0.0656673676,14,2,4,1.38477,1.348,6536.0,4.285,81.02875,-0.67332
91316,276708993,304.934846223,46.7821723379,12.9191,1.078489,1684.134704,0.00831,0.11307957165,14,2,4,1.21911,1.22,6258.0,4.35234,11.26206,0.20585
91332,256194890,305.032270743,43.8929709745,13.4132,3.623268,1685.029037,0.00734,0.14054656572,14,2,4,1.58017,1.39,6630.0,4.18368,28.21439,0.49422
91333,270611800,305.415070948,47.6828302223,10.9161,0.088905,1683.487736,0.00147,0.0443475921,14,2,4,8.83937,,5075.0,,41.64922,-1.14233
91335,273872934,305.358625118,46.8935663417,12.3251,0.660433,1683.874614,4.08618,0.10461258720000001,14,2,4,1.92659,1.66,7338.0,4.08859,59.96188,0.49943
91344,28367252,305.436623248,43.6264923684,11.8485,0.197239,1683.594398,0.00516,0.06527624705,14,2,4,2.46538,1.39,6617.0,3.79731,55.12078,-0.59332
91349,295703877,305.302964926,43.0957593016,13.3082,0.536128,1683.499906,0.01285,0.16307405376,14,2,4,31.8901,,4376.0,,29.74608,0.38904
91355,193341483,305.54436662,45.1792736297,13.2697,9.302017,1691.841306,0.0652,0.25599150783999997,14,2,4,3.40364,2.33,9181.0,3.74154,28.9303,0.20136
91364,274123892,305.596251317,46.7387911309,12.882,0.255572,1683.669057,0.00218,0.03330614304,14,2,4,48.1029,,5104.0,,11.22794,0.0494
91381,271667644,305.726367493,44.8794111838,12.0317,0.243767,1683.523616,0.00317,0.01951598602,14,2,4,5.98861,,6224.0,,9.54294,0.16404
91387,193391371,305.709193468,44.2265867644,12.7976,12.663676,1694.879363,0.00311,0.17615173316000002,14,2,4,7.67533,,5158.0,,18.45492,0.22483
91405,233938167,305.957171759,47.4947059682,11.8197,0.57085,1683.783892,0.00285,0.116784493,14,2,4,1.01154,1.122,6040.0,4.4781,13.75015,0.05464
91410,295413003,306.041476167,46.4473428266,13.2594,3.039122,1684.661757,0.00574,0.21778348252,14,2,4,1.00788,0.91,5294.0,4.39029,11.10795,0.22973
91432,269132952,306.152369111,46.6791584474,12.9493,0.429878,1683.761537,0.01544,0.06429685246,14,2,4,1.65335,1.66,7314.0,4.22144,15.80139,0.06041
91439,364693845,306.314085242,47.3593983655,13.0518,0.895155,1683.640842,0.00502,0.17510126955000002,14,2,4,0.667022,0.696,4442.0,4.6324,11.43094,0.05097
91446,351927925,306.356127346,45.1998553161,12.0923,0.32085,1683.655018,0.16357,0.16543988550000002,14,2,4,7.29838,,5534.0,,85.67303,-1.47568
91473,273874851,306.836494907,47.3628295801,13.4253,2.046298,1685.51624,0.29459,0.23865973574000002,14,2,4,11.8911,,4563.0,,76.76942,0.44658
91477,193386500,307.021796942,47.2062776506,12.9908,0.156267,1683.479975,0.00886,0.01867546917,14,2,4,4.00844,1.41,6681.0,3.38134,12.27295,0.16037
91485,27455118,306.93585713,44.1265350674,12.8634,0.154878,1683.435198,0.0052,0.015204373259999997,14,2,4,1.61275,1.26,6341.14,4.1233,9.41293,0.20622
91488,290202786,307.240946618,43.3533300601,12.0266,0.529878,1683.705678,0.00099,0.29301193644,14,2,4,1.57865,1.4,6649.0,4.18762,37.1641,-1.83897
91498,26658275,307.118515427,47.184085311,11.8235,1.497933,1684.146468,0.01738,0.29130303051,14,2,4,2.18263,2.47,9682.0,4.1528,16.36127,0.2035
91518,351194061,304.260431342,54.2812993098,11.9821,2.515991,1683.947342,0.00623,0.2055564647,14,2,4,1.73849,1.37,6581.0,4.09444,9.39184,0.20481
91541,27315670,300.022300804,43.3851492439,8.9792,0.218767,1683.524527,0.09685,0.02011562565,14,2,4,24.2038,,4561.0,,12.36733,0.20922
91551,277014479,300.13332102,43.3474948487,12.7749,0.356961,1683.784499,0.00305,0.04003674575999999,14,2,4,1.09297,1.179,6174.76,4.43237,9.36901,0.127
91590,364911460,300.439646952,44.6115979218,13.1498,10.388555,1692.270496,0.00097,0.34313397165,14,2,4,13.713,,4717.0,,9.73993,0.18528
91598,295895157,293.0341058,47.7080077184,9.631,3.719561,1683.526633,0.06389,0.20438987695,14,2,4,3.62599,1.69,7400.0,3.5471,72.79908,0.37535
91612,272269229,300.624271567,42.3271535578,12.8,0.496544,1683.546819,0.01737,0.08945736703999999,14,2,4,10.2392,,4860.0,,23.09492,0.45941
91625,295410023,300.617026208,46.4285153072,13.3784,0.4271,1683.603007,0.0409,0.187855664,14,2,4,1.90521,2.26,8951.0,4.23229,47.74737,-0.77266
91627,272368354,300.643110837,47.2681427077,9.68122,0.54585,1683.950779,0.00345,0.233307207,14,2,4,2.00761,1.691,7406.0,4.06085,46.14026,-0.82293
91629,290085448,304.366697535,53.8474176356,13.4547,11.786639,1685.321704,0.02289,0.14898311696,14,2,4,1.58479,1.64,7283.0,4.25297,17.04127,0.1502
91633,270614057,304.460825921,51.9312965482,13.1113,0.184044,1683.523947,0.00593,0.06046213488,14,2,4,1.29676,1.13,6049.0,4.26543,16.15043,-0.0127
91634,273870931,304.368790562,51.8492227832,13.2411,0.963211,1683.675576,0.94052,0.18213356799000002,14,2,4,3.62889,1.3,6437.0,3.43246,228.69235,0.56827
91636,185773289,304.339709655,51.5898727186,13.3094,0.3146,1683.607079,0.00147,0.029789473999999996,14,2,4,1.09308,0.915,5312.0,4.32218,10.43895,0.18319
91637,186232393,304.428511731,51.0093555174,13.1043,0.374322,1683.568999,0.00058,0.05844289386,14,2,4,72.9164,,4058.0,,10.66134,0.09709
91641,138219701,304.437419675,49.78989086,12.7647,1.479878,1683.669227,0.01711,0.14427330621999998,14,2,4,2.64086,1.44,6746.87,3.75294,17.64449,0.33457
91651,185004527,304.536089987,49.0753086384,12.7332,0.394461,1683.582209,0.00222,0.34565039586,14,2,4,12.7165,,4438.0,,47.79667,0.35638
91654,267989243,304.654491565,50.8101945476,12.4554,0.345155,1683.481576,0.00737,0.062038159700000005,14,2,4,3.12582,1.87,7840.0,3.71998,10.92929,0.11983
91658,268289598,304.540385657,52.0829654675,12.818,1.752794,1684.659862,0.02521,0.18295663772,14,2,4,10.9113,,4793.0,,32.49459,0.43861
91660,1971570335,304.564544089,52.7458173184,13.0542,0.654183,1683.530915,0.19644,0.11494649492999999,14,2,4,,,,,20.50151,-0.03005
91693,27914868,298.651418234,52.8060323548,12.6185,0.40835,1683.613985,0.0006,0.19047485749999998,14,2,4,10.6436,,4654.0,,41.46268,-0.29726
91714,26750786,306.068495948,52.9899951171,12.9438,0.187517,1683.57005,0.00259,0.00159764484,14,2,4,1.92117,1.28,6387.0,3.97815,9.48497,0.25069
91727,193538698,290.178746521,51.2395409182,13.4432,0.404878,1683.805955,0.62394,0.07079696708,14,2,4,2.03377,1.05,5825.0,3.84265,58.22469,-0.049
91740,405904048,298.371215827,51.8672892701,12.6359,2.055158,1683.583749,0.0533,0.25446966356,14,2,4,2.26077,1.03,5752.0,3.74239,114.11187,0.41598
91744,351292607,298.387733003,50.1503854441,11.1845,0.186822,1683.572638,0.00145,0.0656118864,14,2,4,33.6619,,3942.0,,46.61035,-0.48178
91747,138724307,298.466533876,49.2008270973,13.1716,0.361128,1683.776343,0.01285,0.0533386056,14,2,4,8.56758,,4571.0,,18.03214,0.04651
91749,271771935,298.465829368,49.0881842543,10.2408,0.249322,1683.452112,0.01017,0.052896155519999995,14,2,4,59.9189,,3730.0,,20.06058,-0.13215
91762,424867111,298.743434242,44.9245150546,13.4349,2.735474,1685.969585,0.02155,0.1451168957,14,2,4,1.75258,1.16,6124.0,4.01517,25.21188,0.32535
91765,352157633,298.603602865,44.2165670208,12.3782,0.25835,1683.648321,0.00279,0.0250935355,14,2,4,12.1064,,4650.0,,11.52791,0.238
91771,168810352,298.686890538,42.6497734187,13.4843,13.030397,1694.457423,0.0061,0.20926817582000004,14,2,4,16.4384,,4574.0,,10.01609,0.19773
91810,27907448,299.213808475,42.8496415779,11.8029,0.318767,1683.50997,0.0254,0.05378555591,14,2,4,1.42756,1.216,6257.33,4.21381,27.5863,0.03352
91834,188005122,299.415156058,44.239381923,12.9762,13.958054,1694.029846,0.00161,0.16638000368,14,2,4,12.5202,,4874.0,,9.48713,0.12396
