num,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
174726,100097119,298.0788298,31.59167176,13.4527,1.147933,1684.715535,0.00398,0.142584758,14,1,1,1.30187,1.23,6295,4.29884,11.57044,0.13978
174732,87314190,298.0035824,32.04029405,12.9961,12.56801,1690.085117,0.05442,0.174192619,14,1,1,1.54128,1.31,6465,4.17957,16.81482,0.20681
174734,171779606,298.0314437,32.09145845,13.1072,1.499322,1685.04043,0.01674,0.14066639,14,1,1,29.7678,,4396,,10.89,0.16526
174743,43416727,297.9785059,32.63992586,11.596,1.466683,1684.207969,0.03442,0.119534665,14,1,1,1.9559,1.19,6197,3.93092,9.50318,0.20626
174759,43313471,297.9715926,34.38359201,11.6731,0.367378,1684.050498,0.01112,0.062546105,14,1,1,11.9186,,4581,,14.97903,0.1039
174763,99400107,297.9853483,34.71580037,10.9707,1.254878,1683.750377,0.01807,0.140972995,14,1,1,47.1007,,3684,,26.58403,0.00645
174768,103232219,298.0565933,34.83295721,12.7251,1.630572,1684.20528,0.00307,0.087219296,14,1,1,0.887237,1.06,5848,4.56729,28.93059,0.27872
174771,90581760,298.0484712,34.9496668,12.5861,0.674322,1684.358978,0.12419,0.166510331,14,1,1,11.179,,4720,,153.63894,0.5
174773,172686249,298.0411503,35.06880964,13.4379,4.545036,1684.25189,0.53121,0.359194195,14,1,1,25.0401,,4043,,357.50138,0.47774
174778,87307419,297.9543424,35.50878954,10.0579,0.440989,1683.967451,0.06292,0.161049183,14,1,1,13.8655,,4834,,59.08794,-0.79457
174782,83193772,298.0845685,35.74697592,12.6703,2.694731,1685.343591,0.01557,0.15147083,14,1,1,3.34865,1.97,8107,3.6828,10.84804,0.22278
174783,43774638,298.0169485,35.78145659,13.0485,7.258653,1687.366053,0.00228,0.193806035,14,1,1,1.31,1.25,6324,4.30044,9.98609,0.15776
174800,427050325,298.1261798,34.86597985,11.1115,2.010331,1684.227357,0.09417,0.268158052,14,1,1,32.844,,4029,,123.21139,0.4113
174807,172435388,298.2070946,34.55902292,13.3465,14.002381,1697.56997,0.5685,0.25764381,14,1,1,5.60502,,4871,,27.04525,0.00761
174815,86705110,298.1857002,33.87508244,12.3491,0.981961,1683.910138,0.0651,0.18028804,14,1,1,21.1146,,4253,,31.47511,0.38207
174850,104513316,298.1655566,31.16386723,12.0761,0.791683,1684.101605,0.01403,0.11845161,14,1,1,1.59839,1.72,7486,4.26623,17.4489,0.1204
174856,86195096,298.1958991,30.5895724,13.0463,5.281833,1688.467645,0.05485,0.233985202,14,1,1,4.55474,1.47,6813,3.28846,22.33469,0.46337
174863,105168444,298.1391695,30.40350888,12.28,0.522239,1683.800377,0.05688,0.112986408,14,1,1,4.88862,2.13,8535,3.38807,16.98325,-0.11121
174870,1969360981,298.1145132,29.89475533,11.912,13.99262,1690.490715,0.107,0.090112473,14,1,1,,,,,14.12263,-0.10126
174878,104088541,298.3626869,35.16414631,12.5916,0.421544,1683.798743,0.00685,0.04248742,14,1,1,26.9135,,4568,,9.72493,0.17242
174888,103495363,298.2384739,34.00269466,13.3084,1.097239,1684.704152,0.02854,0.208310824,14,1,1,1.41343,1.33,6487,4.26137,21.27592,0.37866
174889,92318520,298.2513101,33.98346634,13.3368,0.602794,1683.82571,0.00938,0.071003105,14,1,1,3.12773,,5200,,9.21954,0.17699
174891,185297839,298.2381051,33.89616137,12.5787,0.473628,1683.746047,0.00769,0.27433481,14,1,1,1.07999,1.009,5674,4.37512,51.86799,-1.43858
174899,40614709,298.3320551,33.0848267,12.6696,7.088905,1690.623698,0.01888,0.256334805,14,1,1,145.646,,4071,,16.17616,0.21587
174903,184082856,298.2474953,32.80907181,12.861,0.78335,1684.448847,0.01905,0.138535448,14,1,1,74.0011,,3834,,13.12263,0.00745
174925,1966096612,298.2279447,31.24021443,11.4759,1.086128,1684.776114,0.00444,0.051189213,14,1,1,3.34006,1.55,7022,3.58089,9.83025,0.25396
174928,102616216,298.2489593,31.09108854,12.4422,0.425711,1684.028658,0.00519,0.052009113,14,1,1,17.0822,,4381,,10.31592,0.08305
174951,17134746,298.3979712,30.30266184,11.9445,0.291683,1683.91447,0.00612,0.028617019,14,1,1,75.0413,,3354,,12.13645,0.17904
174973,99395570,298.5018933,32.51225931,13.0217,0.698628,1683.872154,0.00488,0.065202951,14,1,1,45.7514,,3886,,11.82475,0.18133
174985,138804019,298.5019996,33.74483834,12.9678,0.381267,1683.831667,0.0185,0.207313931,14,1,1,2.48538,1.25,6331,3.74419,37.88645,-0.21135
174986,90233117,298.4771057,33.82572344,9.9716,0.2771,1683.920332,0.03026,0.066057869,14,1,1,107.704,,3354,,38.13918,-0.49926
174996,12808594,298.4434932,34.75909666,12.5599,1.803489,1684.390047,0.02695,0.103051361,14,1,1,1.18865,0.91,5300,4.247,30.41332,0.33859
175006,40475023,298.5039339,35.49371051,13.1298,0.454878,1683.896912,0.06502,0.084989406,14,1,1,16.9083,,4332,,21.33784,-0.01451
175007,193573033,298.4755685,35.55374329,12.977,1.405572,1684.419696,0.00111,0.133782343,14,1,1,5.66077,,7540,,12.81778,0.22774
175013,11480331,298.4649707,35.72270656,13.2063,4.63426,1685.206723,3.24896,0.277406804,14,1,1,1.73348,1.26,6346,4.0606,54.97047,0.18137
175014,84249456,298.4365522,35.73071606,12.4824,0.163211,1683.756888,0.02034,0.025096955,14,1,1,16.3094,,4440,,10.19007,0.02541
175015,12925785,298.3842992,35.79779101,12.9413,0.32085,1683.998623,0.00998,0.063775355,14,1,1,10.8108,,4645,,9.34045,-0.20597
175025,380722245,298.6376214,35.40565128,9.1665,0.180572,1683.744087,0.05064,0.020679105,14,1,1,,,,,16.08148,0.12129
175031,40219283,298.6246167,34.43734369,12.0051,0.525017,1683.923608,0.00771,0.150821634,14,1,1,13.2812,,4659,,31.0149,-0.39771
175040,161177694,298.5384405,33.40350008,12.2239,0.561128,1683.804916,0.01718,0.114251272,14,1,1,1.52457,1.15,6097,4.13247,14.6257,0.06459
175050,170558652,298.5692866,32.92222166,11.9678,0.652794,1683.926333,0.00583,0.093153704,14,1,1,10.7302,,4606,,17.82092,0.14881
175058,104092421,298.6155801,32.38308297,12.3093,0.347239,1683.935402,0.21206,0.044224359,14,1,1,13.7813,,4659,,29.68378,0.15325
175060,91222478,298.5496964,32.36012987,12.868,0.965294,1684.642618,0.15779,0.207779534,14,1,1,1.67535,1.47,6828,4.15717,91.26712,0.44174
175062,169283187,298.507754,32.13815074,12.689,2.620156,1684.590716,0.00815,0.190563946,14,1,1,39.901,,4074,,10.80122,0.18917
175076,40964278,298.6024532,31.26348984,12.4819,7.015596,1683.902869,0.07076,0.064683795,14,1,1,10.5874,,4677,,25.71499,0.22209
175077,170077074,298.6231312,31.22021537,11.1483,0.456267,1683.90528,0.00777,0.082187375,14,1,1,1.19207,1.32,6471,4.40604,14.51788,0.16668
175091,42944059,298.5632496,30.34168362,11.7229,5.928524,1687.179442,0.10384,0.254748676,14,1,1,30.6609,,5086,,71.40751,0.32538
175105,138575964,298.7496209,30.43332143,12.206,14.002563,1691.099817,0.17063,0.618773259,14,1,1,31.6678,,4543,,37.80564,0.27096
175120,12992049,298.7814974,31.85791904,13.0928,0.2271,1683.693188,0.01404,0.037544172,14,1,1,78.304,,4880,,16.48222,0.27066
175127,84491188,298.7854853,32.22693837,12.7009,2.699017,1685.538409,0.09981,0.217378829,14,1,1,12.5074,,4374,,70.84682,0.41066
175142,170192996,298.7015394,33.62682153,13.2743,0.33335,1684.039765,0.00079,0.036955181,14,1,1,61.9596,,4053,,11.84167,0.20013
175155,273634293,298.6662381,35.28456918,11.7879,14.00235,1691.439395,0.07939,1.138811126,14,1,1,20.1116,,4336,,35.35968,0.06662
175164,138887028,298.6830309,35.67953235,11.8965,8.643501,1690.95413,1.13262,0.080211689,14,1,1,11.5473,,4545,,12.47031,0.26877
175166,184375770,298.6967889,35.95292789,12.8747,0.337517,1683.777318,0.0077,0.056027822,14,1,1,24.2739,,4406,,10.98987,0.02194
175177,313290304,298.8341176,35.50124593,11.2806,1.825711,1684.509102,0.00091,0.142515001,14,1,1,11.435,,4590,,12.47131,0.26951
175199,87088088,298.7943108,33.20194402,12.9059,0.25835,1683.935484,0.00265,0.039594721,14,1,1,6.48253,,9810,,10.73975,0.00045
175205,41456151,298.8266085,32.74130833,12.9447,11.800449,1690.865547,0.01294,0.161548147,14,1,1,11.1653,,4471,,25.52453,0.14931
175213,188048924,298.7893902,32.39023942,13.3,0.09585,1683.765328,0.00355,0.013644248,14,1,1,10.9767,,4671,,9.09655,0.15218
175220,90253263,298.8072367,31.59474668,11.7415,1.646544,1684.302704,0.00696,0.154972721,14,1,1,,,,,11.79271,0.17889
175223,41536849,298.8381545,31.28337675,10.6128,1.9146,1685.107417,0.22533,0.232221834,14,1,1,,,12938,,78.05008,0.40942
175224,230557359,298.8248832,31.08071524,12.1773,1.54585,1684.751973,0.17542,0.185934838,14,1,1,16.1176,,4456,,41.14603,0.37493
175232,59521348,298.9121742,30.28354893,11.5312,4.884337,1686.385427,2.03747,0.185409433,14,1,1,2.34417,1.59,7149,3.89948,15.43186,0.04974
175259,42949623,299.0291871,31.55575907,13.1689,0.190989,1683.785223,0.01136,0.016654241,14,1,1,2.19949,1.66,7323,3.97353,9.16066,0.20968
175270,87680374,299.0174141,32.69802108,11.5713,0.296544,1683.921117,0.02456,0.04865694,14,1,1,33.705,,4011,,17.53765,0.04129
175275,103356271,299.0607362,33.10226317,11.5966,0.180572,1683.848275,0.00709,0.019756383,14,1,1,59.7766,,3825,,14.37538,0.16382
175283,1870697351,298.9476707,33.44991573,13.4648,0.5646,1684.178603,0.01276,0.08533929,14,1,1,53.0665,,4856,,12.72213,0.02186
175298,12261327,298.9979719,34.87517132,12.6771,7.11617,1690.40876,0.04118,0.060629768,14,1,1,19.5714,,4151,,25.97449,0.27036
175310,274773505,299.1223157,35.71423351,13.3553,7.050198,1683.811032,0.03928,0.060631703,14,1,1,12.1427,,4693,,9.8463,0.05623
175318,86940742,299.1413101,34.8375513,13.0614,0.225711,1683.723655,0.00715,0.109668461,14,1,1,32.1211,,4443,,35.82943,-0.44265
175334,203058020,299.14418,32.3745196,10.941,0.20835,1683.835377,0.00405,0.017101368,14,1,1,44.2538,,4630,,9.88603,0.25
175340,16625347,299.186247,31.77615,13.334,0.548628,1683.824153,0.0069,0.05959746,14,1,1,,,,,9.46368,0.14548
175365,84369792,299.1247608,30.14210969,12.2669,5.428874,1687.845587,0.02177,0.166177833,14,1,1,3.19493,1.17,6166,3.49733,37.80507,0.20856
175369,311946923,301.3048046,35.77635123,13.3389,1.095155,1684.764915,0.04697,0.123270647,14,1,1,,,,,31.4203,0.42729
175373,14740647,301.2767908,35.44033045,9.7402,0.531267,1683.850591,0.01469,0.393876041,14,1,1,19.3674,,4526,,53.54396,0.42987
175389,171412431,301.2313054,33.71697848,13.4741,1.211128,1684.397916,0.19884,0.171253499,14,1,1,1.68248,1.68,7373,4.21148,132.91693,0.42929
175423,103119221,301.242606,31.26106968,13.2689,0.532655,1683.918473,0.0059,0.04549939,14,1,1,13.6135,,5041,,10.12666,0.22987
175425,10846379,301.2801524,31.11635865,11.4323,2.496373,1683.968654,0.01694,0.148434339,14,1,1,11.3326,,5483,,11.42912,0.22409
175443,83296156,301.42566,31.64070826,12.9988,0.597933,1684.200864,0.00663,0.159379041,14,1,1,1.19855,1.43,6716,4.43609,35.63939,0.49283
175458,89871621,301.3900531,32.4793392,11.4257,1.499322,1684.267865,0.09218,0.102388699,14,1,1,,,6978,,67.56293,0.42419
175467,11119537,301.3945004,33.20396487,12.6399,1.221544,1683.724165,4.31485,0.099665775,14,1,1,23.919,,4122,,57.24832,0.3098
175483,172376670,301.3598777,34.46462488,12.6095,6.100198,1685.77523,0.05332,0.162265267,14,1,1,1.173,0.93,5384,4.26795,31.37043,0.33079
175498,86100527,301.3333136,35.80462713,10.5435,1.211128,1684.242147,0.01872,0.144402791,14,1,1,2.37801,1.87,7861,3.95748,13.33842,0.30964
175503,360028017,301.5172069,35.76490352,11.4178,0.184044,1683.69718,0.08939,0.065528866,14,1,1,4.50048,2.81,10806,3.58026,45.65227,-0.21985
175512,91575611,301.5206982,35.41148522,13.3166,0.767378,1684.333382,0.01889,0.08378233,14,1,1,5.12351,,8904,,10.70857,0.19299
175514,43316143,301.5128595,35.16505395,13.3541,3.159204,1686.266243,0.42571,0.218711693,14,1,1,19.9001,,5581,,82.24623,0.44982
175516,104206796,301.4672247,34.90830121,11.6801,13.764312,1690.749463,0.00718,0.199444881,14,1,1,39.0236,,4053,,14.10357,0.21608
175529,311820301,301.4707701,33.63782532,12.5401,7.092796,1690.705152,0.0621,0.196470449,14,1,1,49.5091,,4709,,22.24064,0.24505
175530,41766611,301.527698,33.527897,12.895,0.368072,1684.060026,0.01473,0.068667512,14,1,1,,,,,20.85853,0.06552
175534,41444607,301.5697322,33.32123812,12.9851,0.279183,1683.818507,0.0365,0.094978057,14,1,1,32.8908,,5014,,18.05495,-0.21623
175541,104444020,301.5719635,32.67949113,13.4991,0.149322,1683.699546,0.03129,0.067302412,14,1,1,1.17282,1.16,6128,4.36406,28.66948,-0.00176
175543,171409549,301.5046956,32.56884779,11.8336,0.388905,1683.758427,0.03253,0.048807578,14,1,1,,,,,14.61641,0.12569
175545,171409547,301.4962583,32.45731002,13.0619,0.388905,1683.761177,0.05252,0.056161771,14,1,1,35.685,,3902,,15.61703,0.12034
175558,40360688,301.4777539,31.4476318,10.7608,11.754572,1690.909409,0.00868,0.141877684,14,1,1,11.4527,,4737,,26.51523,0.0563
175569,39968930,301.718213,30.659763,11.085,0.510433,1683.807826,0.04633,0.065457928,14,1,1,,,,,17.31259,0.13798
175571,42107656,301.7270556,30.67708816,11.9817,10.761972,1694.129157,0.02584,0.077701438,14,1,1,3.82609,1.11,6002,3.31788,17.83502,0.24501
175582,83211131,301.6999558,31.97963386,12.4991,0.270155,1683.89313,0.00502,0.062881278,14,1,1,2.3514,1.34,6522,3.82252,10.54621,0.15917
175606,239298609,301.6252558,34.77891356,10.5296,0.272239,1683.876935,0.01588,0.038807669,14,1,1,2.47774,2.66,10327,4.07484,16.67247,0.04381
175609,106229058,301.7027127,34.97888788,13.0882,2.90755,1685.280581,0.00993,0.10641633,14,1,1,11.0038,,4952,,11.18593,0.20803
175633,380400341,301.823275,35.34428751,13.4439,0.628489,1683.97129,0.01502,0.102186027,14,1,1,40.8635,,3328,,16.86347,-0.06804
175636,202889273,301.8078048,34.74094386,12.9072,0.257655,1683.7206,0.00966,0.134833438,14,1,1,10.1435,,4420,,46.72374,-1.65355
175662,172555611,301.757083,30.74632903,12.7034,0.603489,1684.156523,0.02369,0.116527691,14,1,1,,,,,36.93342,0.4155
175688,172559199,301.9274673,32.66963094,11.7266,0.388905,1683.809499,0.00224,0.194226935,14,1,1,11.9535,,4886,,20.21175,-0.40135
175712,16622850,301.9357458,35.69013698,11.0942,0.165989,1683.692325,0.01927,0.022210988,14,1,1,6.90229,,5039,,11.69782,0.11851
175716,171181918,301.9815527,35.8461037,12.9639,0.5146,1683.900454,0.00954,0.092700044,14,1,1,1.60233,1.1,5987,4.06995,13.3531,-0.10365
175739,135702955,302.0211111,34.3401248,12.9701,0.169461,1683.745625,0.01275,0.027974622,14,1,1,3.49854,,5204,,11.5247,0.06231
175748,274632754,302.0470012,33.3909855,9.25913,0.734044,1683.970976,0.00653,0.126688654,14,1,1,2.12788,2.146,8597,4.1138,14.32286,-0.02606
175759,136530985,302.1265825,31.33295332,8.9915,0.265989,1683.91609,0.00738,0.026856909,14,1,1,,,,,9.96369,0.18149
175760,14203770,302.0621793,31.24826604,8.9623,13.97335,1690.399974,0.00197,0.162230594,14,1,1,58.3364,,4620,,9.19411,0.21007
175767,13422140,302.1187639,30.72647998,11.4972,7.06176,1690.253908,0.0138,0.134314675,14,1,1,,,,,13.24453,0.1537
175777,171413798,302.2056207,32.10534029,11.764,0.191683,1683.709672,0.01187,0.087087337,14,1,1,,,,,58.68289,-0.64819
175778,41068430,302.2546462,32.17451037,11.8523,7.073395,1683.769736,0.07269,0.058709179,14,1,1,11.3444,,4965,,13.11956,0.15915
175781,65226496,302.2592766,32.24772636,11.8796,1.412517,1683.952045,0.43566,0.173146334,14,1,1,1.82646,2.08,8399,4.23291,230.37754,0.50823
175798,312244733,302.1822911,34.6271932,13.1424,2.125317,1685.316397,0.02521,0.106563394,14,1,1,3.29975,1.33,6488,3.52496,26.44693,0.18252
175804,1956418678,302.1956182,34.93323478,12.9015,11.322862,1687.873086,0.72953,0.148669178,14,1,1,8.64992,,4635,,31.7738,0.07964
175807,203045703,302.2201156,35.18540744,11.3291,0.381961,1683.991209,0.04879,0.053428705,14,1,1,164.912,,3369,,28.45242,0.07149
175810,170441434,302.1679904,35.30251456,12.3545,0.725017,1683.985169,0.00836,0.123789403,14,1,1,3.57342,1.89,7904,3.60836,15.01948,0.15649
175822,427987480,302.2619321,35.76677529,12.9828,6.596136,1684.838927,0.18728,0.232183987,14,1,1,1.95589,1.39,6635,3.9984,315.0108,0.33906
175823,57968286,302.2483702,35.89202202,13.2488,11.265335,1685.185805,0.95488,0.526992371,14,1,1,,,,,128.84588,0.4214
175844,58550027,302.5022091,33.67954775,13.1625,1.182655,1684.135523,0.01612,0.142368009,14,1,1,,,,,21.37738,0.3757
175850,427750981,302.4600191,33.93001471,13.0183,0.538905,1684.039949,0.00399,0.071776757,14,1,1,0.727781,0.733,4621,4.57917,17.12648,0.12426
175856,102614275,302.5056964,34.42696936,12.6204,1.307655,1684.199809,0.00815,0.126319473,14,1,1,2.19165,1.25,6322,3.85344,16.27391,0.16974
175869,274493655,302.4283613,35.18652138,13.2486,1.631961,1684.325731,0.04354,0.149422349,14,1,1,37.8318,,4086,,45.35923,0.24044
175877,426803297,302.5525673,35.62020037,12.5222,0.140294,1683.800896,0.02017,0.053729796,14,1,1,1.48463,1.06,5860,4.12013,30.92927,-0.26298
175900,136773969,302.6687335,34.87940853,8.9833,0.272933,1683.732619,0.04348,0.135893341,14,1,1,,,,,66.35403,-0.92388
175901,91702111,302.7019091,34.74656787,12.1112,2.201158,1685.845481,0.04279,0.131871376,14,1,1,8.16317,,4905,,13.0928,0.22074
175924,1872041379,302.6626413,30.93431936,12.4637,0.575017,1683.723233,0.00229,0.082767947,14,1,1,42.0443,,5038,,18.1853,0.08623
175931,11482954,302.8997021,35.75378761,10.0868,0.513211,1683.734412,0.01491,0.148107562,14,1,1,,,3282,,29.58915,-0.47734
175942,83990758,302.9696379,35.11164697,11.3203,0.204878,1683.712905,0.03138,0.09288349,14,1,1,10.7713,,5072,,64.18599,-1.69701
175949,13129100,302.9377803,34.61328209,11.8513,0.588905,1683.989829,0.00841,0.080373754,14,1,1,29.2288,,4328,,12.67227,0.2011
175963,17033860,302.9160885,33.25395858,11.366,7.214688,1683.867344,0.18246,0.142057207,14,1,1,13.0145,,6597,,26.52273,0.23331
175964,161179266,302.9159574,33.226043,12.3552,1.6521,1684.368971,0.02725,0.162963144,14,1,1,73.6157,,3875,,19.9824,0.34686
175966,92435984,302.8880254,32.47376315,12.8466,0.34585,1683.817125,0.16721,0.063881954,14,1,1,10.8846,,4396,,23.12131,-0.03877
175970,169372172,302.9296452,32.01724319,13.4161,0.845155,1683.782981,0.0265,0.130339804,14,1,1,0.803345,0.994,5614,4.62565,34.56757,0.42942
175973,360025139,302.8592469,31.79370153,13.0757,7.0118,1683.896153,0.00961,0.054201214,14,1,1,,,,,14.31914,0.1685
175974,274408183,302.8983419,31.79114395,12.4567,14.005602,1694.16112,0.00544,0.170868344,14,1,1,20.3093,,4632,,16.23533,0.20457
175981,275810581,302.8799133,31.32520311,10.7443,13.992617,1694.150058,0.01298,0.258863415,14,1,1,11.6435,,4752,,12.66272,0.11412
175992,99317016,303.1246299,33.33787751,12.8,0.309044,1683.877178,0.05193,0.060563353,14,1,1,22.0844,,4535,,15.78727,-0.0504
176003,230487848,303.0338157,34.4560605,12.6716,13.605333,1689.591213,0.00446,0.177277489,14,1,1,12.1985,,4601,,16.65645,0.21661
176024,42945436,303.0116383,35.7313258,12.6323,13.877842,1690.615794,0.00337,0.142109102,14,1,1,4.3519,2.19,8732,3.50115,9.87653,0.1896
176048,186044472,310.0056496,32.42031774,13.0658,6.109731,1684.628334,0.1094,0.220500192,14,1,1,0.958783,2.68,10409,4.90276,28.13513,0.50499
176059,106129806,310.1067878,33.34655554,12.4216,0.3646,1683.97106,0.05502,0.041010208,14,1,1,10.9869,,4492,,17.81132,0.15088
176061,101929682,310.1004899,33.4200446,12.8302,5.516946,1687.592621,0.03361,0.103277229,14,1,1,13.2196,,4608,,17.02787,0.17799
176062,41696797,310.0186534,33.55360823,12.334,7.073378,1690.417572,0.22282,0.348222399,14,1,1,11.5114,,4548,,33.06097,0.49016
176081,42246397,310.1969999,35.29392827,13.4389,7.100568,1690.398714,0.11385,0.325632048,14,1,1,11.4988,,8977,,35.45383,0.52883
176092,43198647,310.189125,33.9780682,12.0295,0.204878,1683.861211,0.00208,0.019506434,14,1,1,1.09854,1.154,6118,4.41864,9.05853,0.10039
176096,16946871,310.1406691,33.68250149,12.9453,0.116683,1683.694415,0.00982,0.013013655,14,1,1,1.90216,1.48,6834,4.04984,10.05243,0.14628
176099,185600556,310.1607899,33.19987345,13.1822,7.027106,1683.900105,0.00399,0.049892453,14,1,1,12.5314,,4601,,14.085,0.11059
176137,184086385,310.5198329,35.75159989,13.0797,13.935303,1691.353372,0.03814,1.080543395,14,1,1,1.84034,2.08,8388,4.22633,26.6864,0.22997
176148,104510909,310.5336807,34.94087187,10.5424,0.347933,1683.704474,0.00606,0.102681987,14,1,1,1.98073,1.331,6499,3.96859,28.17593,0.42196
176166,84488679,310.4606002,32.99584663,13.1428,1.705572,1683.773606,0.01004,0.15764602,14,1,1,10.2435,,4588,,19.66049,0.48735
176177,274503116,310.5690258,33.05964112,13.3594,0.209044,1683.79385,0.00125,0.056807707,14,1,1,31.1646,,4044,,11.94155,-0.06552
176208,90331924,310.7898529,34.85171844,12.1736,3.011826,1685.710267,0.03559,0.150922601,14,1,1,1.17806,1.27,6372,4.39954,22.89729,0.44489
176231,87081862,310.9099953,33.36624743,13.1567,2.537409,1683.846845,0.26212,0.345366739,14,1,1,1.23018,1.1,5978,4.29952,53.7412,0.39786
176267,313409623,299.2224012,33.35181055,12.3648,0.309739,1683.72378,0.05532,0.081771096,14,1,1,,,,,29.79019,0.35468
176269,1963495223,299.3028199,33.2529502,13.1167,0.575711,1683.963851,0.03249,0.097387273,14,1,1,11.9198,,4586,,10.99814,-0.11101
176275,104909952,299.2786424,32.95244944,12.9424,1.306267,1684.454028,1.94197,0.142618231,14,1,1,,,4372,,33.43717,0.32118
176296,16410976,299.2478647,31.30628481,13.3319,0.679183,1684.04796,0.00488,0.063170811,14,1,1,34.7908,,4560,,9.65159,0.16635
176311,90347602,299.2898045,30.28188109,11.0711,4.346885,1684.092883,0.00265,0.17009361,14,1,1,16.7247,,4505,,15.27268,0.29553
176323,185451643,299.4165834,30.01597577,12.7295,0.457655,1684.111478,0.01856,0.055115392,14,1,1,5.71621,,7065,,15.28654,0.12058
176334,193264038,299.419881,30.31818874,11.4359,7.069499,1690.270657,0.07176,0.145419594,14,1,1,39.0543,,4618,,18.04971,0.23298
176338,312079895,299.4085454,30.66451973,12.7738,2.022691,1685.589818,0.00727,0.110681652,14,1,1,9.97216,,5048,,11.58787,0.20373
176362,274770153,299.386757,32.88561868,12.9878,0.132655,1683.730989,0.00391,0.089031403,14,1,1,18.2008,,4839,,28.01139,0.49876
176366,1970509031,299.3964662,33.11967589,11.4771,0.104183,1683.694173,0.01358,0.001432516,14,1,1,16.8794,,4649,,10.28216,0.2095
176374,170734722,299.3629401,33.58101181,11.6745,14.002444,1691.04808,0.00589,0.369104424,14,1,1,0.815351,0.844,5057,4.54172,15.50646,0.25701
176378,173075061,299.375442,34.0234183,13.011,0.149322,1683.762984,0.24499,0.05139066,14,1,1,34.3835,,4458,,59.18559,-0.48589
176386,171407751,299.4769137,35.33175028,11.4284,0.547933,1683.711383,0.00393,0.057467213,14,1,1,11.7178,,4705,,9.79794,0.29863
176394,86443811,299.5684668,35.63083342,10.8984,0.631267,1683.980997,0.0079,0.084009012,14,1,1,,,13102,,16.37373,0.22719
176405,86454103,299.6032515,34.31961723,12.2206,0.578489,1684.142347,0.00207,0.067122079,14,1,1,186.958,,3605,,12.00575,0.09374
176415,102861903,299.5542649,33.8605413,13.494,3.305092,1686.057969,0.02434,0.124734172,14,1,1,12.2143,,4186,,10.15277,0.17845
176418,170737404,299.5671545,33.67678263,12.5703,0.472239,1683.989181,0.03196,0.173051982,14,1,1,,,,,58.06785,-0.73087
176423,380903115,299.5803883,33.40159815,12.1212,1.04585,1684.418362,0.0026,0.112784464,14,1,1,16.9753,,4376,,9.8709,0.19087
176449,89886880,299.6100906,31.61154097,13.1933,0.965294,1683.948246,0.02247,0.124455355,14,1,1,9.14586,,4564,,24.90303,0.4075
176454,105632457,299.5918786,31.32828748,12.9058,7.458771,1691.052409,0.08406,0.191317476,14,1,1,,,,,91.65992,0.23658
176456,64309882,299.5457148,31.20732313,9.2728,2.784418,1684.928845,0.00918,0.199809836,14,1,1,,,3218,,14.77432,0.2626
176466,186044235,299.4925404,30.51515428,12.3507,7.088908,1690.672913,0.05516,0.233650408,14,1,1,22.8956,,4215,,19.80605,0.18373
176499,104678066,299.7568858,31.15698898,13.2513,0.236822,1683.805931,0.08227,0.06189343,14,1,1,21.0754,,4095,,33.92542,0.39505
176501,276160967,299.7360451,31.33366599,12.7373,0.091683,1683.72063,0.00959,0.010276747,14,1,1,1.39681,1.01,5688,4.15211,11.53201,0.15068
176511,169941763,299.6276791,31.97385097,12.8002,0.156267,1683.731297,0.01015,0.016597118,14,1,1,12.2073,,4544,,12.36707,0.17191
176512,41764993,299.6334409,32.11884123,11.6955,1.4271,1683.929172,0.01211,0.151657917,14,1,1,72.1143,,3938,,15.78552,0.22619
176516,11348481,299.659296,32.721664,13.29,0.290989,1683.897946,0.00873,0.043677449,14,1,1,,,,,16.42143,-0.02914
176518,312489654,299.7164767,32.98256105,13.3905,0.593767,1684.286242,0.11726,0.150704002,14,1,1,8.39061,,5068,,19.04942,-0.26486
176530,1965443479,299.6448851,33.63465819,12.8782,0.165989,1683.748108,0.21049,0.002274049,14,1,1,9.07789,,4778,,17.81251,0.19887
176548,102864289,299.679792,35.53321048,13.3407,9.975432,1688.398277,0.00613,0.145641307,14,1,1,0.831693,0.86,5112,4.53264,9.56482,0.17022
176559,84113496,300.0261725,30.29948143,12.299,0.5521,1684.07642,0.01335,0.063872449,14,1,1,51.3095,,4241,,9.41857,0.1065
176575,12367300,300.0143447,31.08133266,12.9217,0.5021,1684.108665,0.00861,0.14570942,14,1,1,10.6325,,4630,,26.22262,0.49971
176583,1967280149,299.9313448,31.69155875,13.2581,0.354878,1683.770772,0.00736,0.028670594,14,1,1,9.28418,,4740,,11.8136,0.25978
176584,184428965,300.0170401,31.73163402,13.2313,14.002497,1691.07304,0.08742,0.430716808,14,1,1,22.0778,,4732,,58.6778,0.25518
176588,43312345,299.9545432,32.10523962,13.0572,3.361934,1685.488103,0.00713,0.165205437,14,1,1,7.33726,,5513,,22.58252,0.39563
176591,106011491,300.0191405,32.56740085,13.4242,0.115989,1683.788954,0.0016,0.015021735,14,1,1,0.904771,0.953,5456,4.50408,10.25704,0.10237
176593,273757779,300.0116438,32.85169533,7.0925,7.073384,1690.654313,0.00659,0.174358916,14,1,1,30.6537,,4458,,14.9571,0.25741
